x,pred_mean,pred_lo_2.5,pred_hi_97.5,xvar,ycol,sec,subgroup,n_sample,plot_mode,n_boot_ok
25.849162011173185,68.88077999340642,68.49263830650098,69.28841198010522,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
26.005586592178773,68.93841239131164,68.55447886570852,69.33762714994373,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
26.162011173184357,68.99698503915273,68.6221419406661,69.3969561807476,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
26.318435754189945,69.05641856149408,68.69034384184198,69.46035765320372,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
26.47486033519553,69.11663358290016,68.75551998769296,69.52444763825454,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
26.631284916201118,69.1775507279356,68.80834679053987,69.58901372922764,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
26.787709497206706,69.23909062116475,68.86259299812893,69.65384351945062,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
26.94413407821229,69.3011738871522,68.92384294732008,69.71872460225102,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
27.100558659217878,69.3637211928127,68.99047344350043,69.78344457095643,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
27.256983240223462,69.42665392099401,69.04921373779084,69.83645447015844,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
27.41340782122905,69.48992280899866,69.10755707299651,69.88996841259001,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
27.56983240223464,69.55353938294562,69.16714167335341,69.951931654574,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
27.726256983240223,69.61752282243147,69.23617278033934,70.01490728499435,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
27.88268156424581,69.68189230705288,69.3053538402946,70.07793731913252,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
28.039106145251395,69.74666701640636,69.37468980758106,70.14106196150404,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
28.195530726256983,69.81186613008866,69.44418563656066,70.2043214166245,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
28.35195530726257,69.87750882769635,69.51366315102456,70.26775588900945,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
28.508379888268156,69.94361428882597,69.58063555896427,70.3314055831745,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
28.664804469273744,70.0102016930742,69.65044219877326,70.39873588291908,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
28.821229050279328,70.07729022003764,69.71468926232147,70.47168971811048,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
28.977653631284916,70.1448990493129,69.77996682926658,70.53332399391658,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
29.134078212290504,70.2130473604966,69.84907220601796,70.59504318632169,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
29.290502793296092,70.2817543331853,69.91890127713881,70.65690286743478,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
29.446927374301676,70.35103914697574,69.98554873971852,70.72007485841851,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
29.60335195530726,70.42092098146438,70.05349067330144,70.78635683148013,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
29.75977653631285,70.49141901624796,70.12714667924526,70.85317566244642,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
29.916201117318437,70.562552430923,70.2010700569619,70.92057155583292,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
30.072625698324025,70.63434040841473,70.2751822216356,70.98858471615523,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
30.22905027932961,70.70680222275463,70.34940458845067,71.05725534792892,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
30.385474860335194,70.77995716062061,70.42365935195429,71.12662371214422,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
30.54189944134078,70.85381927226015,70.49791546846826,71.19786480318349,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
30.69832402234637,70.92839448352757,70.57221437506517,71.27602550407428,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
30.854748603351958,71.00368802140466,70.64660374372082,71.35420168346899,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
31.011173184357542,71.07970511287324,70.72113124641102,71.4324100244273,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
31.167597765363126,71.15645098491512,70.7958445551116,71.5106672100089,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
31.324022346368714,71.23393086451213,70.87079134179838,71.58898992327349,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
31.480446927374302,71.31214997864606,70.9460192784472,71.66739484728073,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
31.63687150837989,71.39111355429871,71.02175931530816,71.74589866509031,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
31.793296089385475,71.47082681845195,71.1000881633936,71.82451805976191,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
31.94972067039106,71.55129499808747,71.17530325853811,71.90053759575068,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
32.10614525139665,71.63252332018715,71.25899537943786,71.9747228841204,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
32.262569832402235,71.71451701173281,71.33657853012997,72.05841383947725,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
32.41899441340782,71.7972812997062,71.41088266801086,72.13915302882282,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
32.57541899441341,71.8808214110892,71.49064544427621,72.22028732517342,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
32.73184357541899,71.96514257286357,71.57342038835384,72.30335985550535,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
32.88826815642458,72.05025001201116,71.6563436876426,72.38792653124497,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
33.04469273743017,72.13614895358305,71.73936562193437,72.47404006770611,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
33.201117318435756,72.22284445442163,71.82243647102099,72.56175318020259,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
33.357541899441344,72.31034127501304,71.9055065146943,72.65111858404822,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
33.513966480446925,72.39864352846796,71.9885278902516,72.74366267342923,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
33.67039106145251,72.48773660911489,72.07150906964787,72.83639491206573,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
33.8268156424581,72.57758427040275,72.15452365362309,72.92925625953215,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
33.98324022346369,72.66814906029471,72.23764887085758,73.0250398725992,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
34.13966480446928,72.75939352675384,72.3209619500317,73.12217418433634,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
34.29608938547486,72.85128021774325,72.40454011982578,73.22054782866282,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
34.452513966480446,72.94377168122604,72.49628144049419,73.32004943949782,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
34.608938547486034,73.03683046516548,72.59154293089284,73.42056765076052,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
34.76536312849162,73.13041911752468,72.68810602316235,73.52199109637013,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
34.92178770949721,73.22450018626678,72.7859110753735,73.62112942845378,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
35.07821229050279,73.31903621935477,72.88489844559714,73.71901546794923,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
35.23463687150838,73.41398976475199,72.98500849190405,73.81675729877509,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
35.391061452513966,73.50932337042136,73.08618157236506,73.91429433310971,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
35.547486033519554,73.60499958432628,73.18835804505099,74.01156598313149,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
35.70391061452514,73.7009809544296,73.29147826803263,74.10851166101882,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
35.86033519553072,73.79723002869464,73.39525219168667,74.20507077895007,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
36.01675977653631,73.89370935500885,73.48212319517725,74.30762987277984,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
36.1731843575419,73.99038139808891,73.572043357713,74.41567568934721,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
36.32960893854749,74.08720838062568,73.67431667292519,74.51722510728356,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
36.486033519553075,74.18415248152948,73.77031182015084,74.61153011131383,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
36.642458100558656,74.28117487080654,73.86644132034309,74.70260288458114,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
36.798882681564244,74.37821860661764,73.96348809464645,74.79176622804242,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
36.95530726256983,74.47521108086181,74.06134352968714,74.87909150289535,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
37.11173184357542,74.5720791688792,74.15890907178026,74.9646538633514,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
37.26815642458101,74.6687497460099,74.24540637608484,75.05021972492396,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
37.42458100558659,74.765149687594,74.34480511017836,75.154032842003,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
37.581005586592184,74.86120586897167,74.44228766850642,75.24294388650846,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
37.737430167597765,74.95684516548309,74.53567200618303,75.34524982744037,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
37.89385474860335,75.05199445246822,74.63837597807186,75.44726407967035,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
38.05027932960894,75.14658060526736,74.74083946249145,75.5489339206492,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
38.20670391061452,75.24053049922051,74.84294280024662,75.65020662782776,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
38.36312849162012,75.33377100966779,74.94456633214213,75.75102947865685,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
38.5195530726257,75.42622901194943,75.02752155321464,75.85424487444514,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
38.675977653631286,75.51783138140549,75.10746847109573,75.95976791508366,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
38.832402234636874,75.60850499337603,75.19194031283772,76.05679643874599,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
38.988826815642454,75.69817672320119,75.27816969791436,76.14984688716751,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
39.14525139664805,75.7867735574033,75.36627254867878,76.24111579057934,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
39.30167597765363,75.87422303386015,75.46259029239958,76.3305035455909,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
39.45810055865922,75.9604528610438,75.53878610131004,76.41791054881163,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
39.614525139664806,76.04539074747674,75.61342978270055,76.51339712420918,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
39.77094972067039,76.12896852367244,75.68645812129343,76.61170365426501,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
39.92737430167598,76.21116593829028,75.75895912090252,76.70839117049056,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
40.08379888268156,76.29199365492245,75.83762193939666,76.79132360315009,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
40.24022346368715,76.37146285240999,75.91584651211932,76.86930241629453,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
40.39664804469274,76.44958470959385,75.99001427012388,76.94197208117978,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
40.55307262569832,76.52637040531516,76.06177351933972,77.01279215531356,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
40.709497206703915,76.60183111841489,76.133179011833,77.08176407279551,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
40.865921787709496,76.67597802773412,76.20423343008245,77.14888926772524,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
41.022346368715084,76.74882231211386,76.27493945656691,77.23621995001429,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
41.17877094972067,76.82037515039517,76.34529977376515,77.31507037661929,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
41.33519553072625,76.89064772141903,76.4121964879554,77.38420400579116,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
41.49162011173185,76.95965120402647,76.4626883847243,77.4518883252466,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
41.64804469273743,77.02739677705858,76.51195444850696,77.51811417661898,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
41.80446927374302,77.09389561935637,76.56010650315285,77.58287240154172,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
41.960893854748605,77.1591589097609,76.62125258319989,77.66682510333857,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
42.117318435754186,77.22319781955271,76.6653149816287,77.75374364060633,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
42.27374301675978,77.28602345420899,76.70161285269695,77.84082381902698,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
42.43016759776536,77.3476468853249,76.75151099931833,77.92810287281571,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
42.58659217877095,77.40807918421581,76.79384274647563,78.01561803618779,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
42.74301675977654,77.46733142219689,76.8357957377722,78.1034065433584,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
42.89944134078212,77.52541677665914,76.87839476255024,78.1737565794374,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
43.05586592178771,77.58236515079655,76.91887833064733,78.2323843933757,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
43.212290502793294,77.63821442387402,76.96146139990155,78.3128602088542,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
43.36871508379888,77.69300252427803,77.00411733215002,78.39321803303453,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
43.52513966480447,77.74676738039487,77.04653597466051,78.46699639387755,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
43.68156424581005,77.79954692061096,77.08873561932639,78.52322763760684,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
43.837988826815646,77.85137907331271,77.130734558041,78.57801962351063,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
43.99441340782123,77.9023017668864,77.17255108269772,78.6465709615762,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
44.150837988826815,77.9523529297184,77.21420348518988,78.71865857367554,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
44.3072625698324,78.00157049019514,77.25571005741088,78.78966678909198,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
44.463687150837984,78.04999237670283,77.29708909125405,78.85966202285779,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
44.62011173184358,78.09765651762801,77.33835887861277,78.92871069000523,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
44.77653631284916,78.14460084135702,77.37953771138035,78.99411834847265,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
44.93296089385475,78.1908632762762,77.4206438814502,79.0523093108886,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
45.089385474860336,78.23648174435411,77.46169568071569,79.1095461004178,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
45.24581005586592,78.28149405976129,77.48390670394993,79.16586322370725,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
45.40223463687151,78.32593794722092,77.5169554061558,79.22129518740387,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
45.55865921787709,78.36985112874846,77.5557373010686,79.27587649815463,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
45.71508379888268,78.41327132635968,77.59443977726919,79.36172671467557,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
45.87150837988827,78.45623626207008,77.61484830049127,79.44824551253335,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
46.02793296089386,78.49878148312084,77.63188951888671,79.5185062300872,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
46.184357541899445,78.54093036735907,77.64906152518125,79.58169523924624,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
46.340782122905026,78.58270206201591,77.6663614713153,79.64458035459413,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
46.497206703910614,78.62411571007473,77.6837864869683,79.70718145981434,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
46.6536312849162,78.6651904545189,77.70133370181972,79.76951843859035,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
46.81005586592179,78.70594543833178,77.71900024554907,79.83161117460565,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
46.96648044692738,78.7463998044968,77.72812194800554,79.89347955154372,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
47.12290502793296,78.78657269599736,77.73169935125287,79.95514345308803,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
47.279329608938546,78.82648325581673,77.73471980632152,80.01662276292203,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
47.435754189944134,78.86615062693853,77.73723308245977,80.07793736472924,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
47.59217877094972,78.90559395234584,77.73928894891588,80.13910714219311,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
47.74860335195531,78.94483237502227,77.7409371749381,80.20015197899714,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
47.90502793296089,78.9838850379512,77.7488935685566,80.27050637043301,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
48.06145251396648,79.02277105668784,77.7651074668112,80.35512447563244,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
48.21787709497207,79.06150932272732,77.75944194208668,80.45035933514154,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
48.374301675977655,79.10011894548279,77.78099329225134,80.54597702988045,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
48.53072625698324,79.13861910196817,77.8067986442166,80.62845452509329,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
48.687150837988824,79.1770289691974,77.83266008246511,80.6887692910886,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
48.84357541899441,79.21536772418438,77.85857446901005,80.74901765879004,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
49.0,79.25365454394293,77.8845386658646,80.80922433451579,ET_CO2,rSO2_Ch2,1,All,10000,slice_median,0
