x,pred_mean,pred_lo_2.5,pred_hi_97.5,xvar,ycol,sec,subgroup,n_sample,plot_mode,n_boot_ok
27.88268156424581,75.39199609820507,75.05026775519707,75.72475662779351,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
28.039106145251395,75.4349099274034,75.09295797844923,75.76523386333099,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
28.195530726256983,75.47766351797324,75.13824386197673,75.80565677028046,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
28.35195530726257,75.5202523849269,75.18321793830751,75.84602077900371,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
28.508379888268156,75.56267204327654,75.22787501460135,75.88632131986247,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
28.664804469273744,75.60491800803447,75.27220989801803,75.9225122108074,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
28.821229050279328,75.64698579421285,75.31621739571735,75.95845663060574,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
28.977653631284916,75.68887091682402,75.35989231485905,75.9943790599593,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
29.134078212290504,75.73056889088022,75.40322946260294,76.03027714650199,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
29.290502793296092,75.77207523139366,75.4462236461088,76.06614853786768,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
29.446927374301676,75.8133854533765,75.48886967253641,76.10199088169026,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
29.60335195530726,75.85449507184113,75.5310713191009,76.14268338724955,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
29.75977653631285,75.89539960179971,75.57309648279598,76.18490359231123,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
29.916201117318437,75.9360945582645,75.61466688094751,76.22693421196422,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
30.072625698324025,75.97657545624779,75.6558683506599,76.26877071491276,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
30.22905027932961,76.01683781076177,75.69669569909294,76.3104085698611,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
30.385474860335194,76.05687715957121,75.73714378361562,76.35184326053763,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
30.54189944134078,76.09669040559287,75.77721047414936,76.3930711721214,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
30.69832402234637,76.13627656772853,75.8168983100718,76.43409008703992,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
30.854748603351958,76.1756348469006,75.85621023243431,76.47489790791413,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
31.011173184357542,76.21476444403132,75.89570447638286,76.51549253736495,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
31.167597765363126,76.25366456004286,75.93621077294117,76.55587187801332,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
31.324022346368714,76.29233439585758,75.97668416407228,76.59578891652325,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
31.480446927374302,76.3307731523977,76.0165724659157,76.63214658003531,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
31.63687150837989,76.3689800305854,76.05217137812542,76.67199142320682,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
31.793296089385475,76.40695423134316,76.0877395737756,76.71026363955787,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
31.94972067039106,76.44469495559296,76.12942506713276,76.74814920413041,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
32.10614525139665,76.48220140425724,76.17262519272958,76.78589554812369,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
32.262569832402235,76.51947277825813,76.21581072560315,76.82350094212185,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
32.41899441340782,76.55650827851802,76.25830232497279,76.86096365670906,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
32.57541899441341,76.59330710595904,76.29236919056271,76.8992207056914,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
32.73184357541899,76.6298684615035,76.3260622664219,76.93545412998711,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
32.88826815642458,76.66619154607375,76.35942470051705,76.97247842984626,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
33.04469273743017,76.70227556059186,76.3924571003394,77.00935313263102,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
33.201117318435756,76.73811970598017,76.42516007338016,77.04607650892552,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
33.357541899441344,76.77372318316105,76.45753422713054,77.08264682931394,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
33.513966480446925,76.80908519305646,76.48958016908179,77.11906236438038,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
33.67039106145251,76.844204936589,76.52129850672515,77.15532138470903,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
33.8268156424581,76.87908161468069,76.55268984755178,77.19142216088399,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
33.98324022346369,76.91371442825388,76.58375479905295,77.22818711564645,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
34.13966480446928,76.94810257823083,76.61702739111513,77.26568250214592,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
34.29608938547486,76.98224526553378,76.65199429575912,77.30296393178395,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
34.452513966480446,77.01614169108494,76.68691675558689,77.34003534382582,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
34.608938547486034,77.04979105580665,76.72179396305393,77.37690067753687,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
34.76536312849162,77.08319256062107,76.75662511061573,77.41356387218237,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
34.92178770949721,77.11634540645049,76.79140939072778,77.45002886702763,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
35.07821229050279,77.14924879421724,76.82346277579234,77.48629960133796,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
35.23463687150838,77.18190192484352,76.85420974476405,77.52238001437865,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
35.391061452513966,77.21430399925161,76.88470801283981,77.55707108508334,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
35.547486033519554,77.24645421836367,76.91495391994728,77.59057080336198,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
35.70391061452514,77.27835178310202,76.94182643937228,77.62675352312502,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
35.86033519553072,77.30999589438899,76.96787366147322,77.66433181092214,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
36.01675977653631,77.34138575314671,76.99363933427307,77.70006513482329,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
36.1731843575419,77.37252056029745,77.02488523794594,77.73508634481756,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
36.32960893854749,77.40339951676359,77.05761142624874,77.76994480839933,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
36.486033519553075,77.43402182346729,77.07951066109037,77.80464446483387,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
36.642458100558656,77.46438668133075,77.10150928369433,77.8391892533865,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
36.798882681564244,77.49449329127633,77.13044326923341,77.87358311332252,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
36.95530726256983,77.52434085422625,77.15914286382218,77.90782998390723,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
37.11173184357542,77.55392857110274,77.18761023015821,77.94193380440595,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
37.26815642458101,77.5832556428281,77.21584753093896,77.97589851408397,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
37.42458100558659,77.61232127032461,77.24385692886196,78.01140616952596,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
37.581005586592184,77.64112465451444,77.27164058662467,78.04782041670076,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
37.737430167597765,77.66966499631987,77.29920066692466,78.08414179779069,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
37.89385474860335,77.69794149666319,77.32653933245939,78.12037028766323,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
38.05027932960894,77.72595335646665,77.3536587459264,78.15650586118586,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
38.20670391061452,77.7536997766524,77.37072025383478,78.19254849322606,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
38.36312849162012,77.7811799581429,77.3870197219319,78.2284981586513,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
38.5195530726257,77.80839310186022,77.40288149186796,78.25994303483125,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
38.675977653631286,77.83533840872676,77.41830466173667,78.28538577158393,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
38.832402234636874,77.86201507966462,77.43794629929242,78.32002061095633,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
38.988826815642454,77.88842231559619,77.466480653577,78.35462450502334,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
39.14525139664805,77.91455931744366,77.49053101808008,78.38915859260109,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
39.30167597765363,77.9404252861293,77.50735541108534,78.42362633350358,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
39.45810055865922,77.96601942257536,77.52551424192067,78.45803118754478,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
39.614525139664806,77.9913409277041,77.54846892284625,78.4923766145387,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
39.77094972067039,78.01638924431509,77.57121530953268,78.52358101601835,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
39.92737430167598,78.0411666270316,77.59375608289399,78.54986242391995,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
40.08379888268156,78.06567714455673,77.61609376930723,78.58033532073622,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
40.24022346368715,78.08992489582826,77.63823089257384,78.61478251332775,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
40.39664804469274,78.11391397978386,77.65789091849686,78.64895788268213,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
40.55307262569832,78.13764849536149,77.66791987554711,78.68286573087212,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
40.709497206703915,78.16113254149862,77.67737468312669,78.71651035997051,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
40.865921787709496,78.18437021713326,77.68626482503012,78.74804964132696,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
41.022346368715084,78.20736562120304,77.69459978505199,78.77754846645124,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
41.17877094972067,78.23012285264576,77.7023890469869,78.8067890107472,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
41.33519553072625,78.2526460103992,77.70964209462937,78.83577550715252,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
41.49162011173185,78.27493919340107,77.7235516636107,78.86451218860492,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
41.64804469273743,78.29700650058913,77.7398252373923,78.89300328804208,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
41.80446927374302,78.31885203090117,77.75588184344004,78.92125303840169,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
41.960893854748605,78.34047988327497,77.77172544350636,78.95054859533647,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
42.117318435754186,78.36189415664826,77.78735999934366,78.9859097487768,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
42.27374301675978,78.3830989499588,77.80278947270436,79.02122430138002,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
42.43016759776536,78.4040983621444,77.81801782534086,79.05649314417852,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
42.58659217877095,78.42489649214258,77.83304901900559,79.09171716820475,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
42.74301675977654,78.4454974388915,77.84788701545094,79.12689726449113,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
42.89944134078212,78.46590530132858,77.86253577642933,79.16203432407005,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
43.05586592178771,78.48612417839172,77.87699926369318,79.19251891493697,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
43.212290502793294,78.50615816901873,77.8912814389949,79.22253712046634,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
43.36871508379888,78.52601137214722,77.90538626408689,79.2523652421412,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
43.52513966480447,78.54568788671504,77.91931770072156,79.2820075820343,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
43.68156424581005,78.56519181166,77.93307971065134,79.31146844221843,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
43.837988826815646,78.58452724591976,77.94667625562863,79.34075212476634,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
43.99441340782123,78.60369828843216,77.96011129740585,79.36986293175082,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
44.150837988826815,78.62270903813483,77.9733887977354,79.39880516524462,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
44.3072625698324,78.64156359396577,77.9865127183697,79.42758312732053,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
44.463687150837984,78.6602660548625,77.99948702106116,79.45620112005132,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
44.62011173184358,78.67882051976282,78.01231566756219,79.48466344550974,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
44.77653631284916,78.6972310876046,78.0250026196252,79.51297440576856,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
44.93296089385475,78.71550185732556,78.03755183900262,79.54113830290056,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
45.089385474860336,78.73363692786339,78.04996728744683,79.56915943897853,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
45.24581005586592,78.75164039815597,78.05941131261628,79.60494394557445,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
45.40223463687151,78.76951636714092,78.06352596402358,79.63209480811543,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
45.55865921787709,78.78726893375601,78.06744258324771,79.65916882249539,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
45.71508379888268,78.80490219693908,78.0711675665338,79.68659746834436,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
45.87150837988827,78.82242025562788,78.08032335077417,79.71690671636006,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
46.02793296089386,78.8398272087602,78.0915264440412,79.74719036352563,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
46.184357541899445,78.85712715527372,78.10262423541337,79.77744964938658,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
46.340782122905026,78.87432419410622,78.11362160376999,79.80768581348836,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
46.497206703910614,78.89142242419545,78.12452342799034,79.83790009537647,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
46.6536312849162,78.90842594447925,78.13533458695375,79.86809373459639,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
46.81005586592179,78.92533885389525,78.14451497382765,79.89826797069355,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
46.96648044692738,78.94216525138131,78.14960551212882,79.9284240432135,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
47.12290502793296,78.95890923587513,78.15338571190252,79.95856319170166,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
47.279329608938546,78.97557490631453,78.15066523067765,79.98868665570355,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
47.435754189944134,78.9921663616372,78.14779399298382,80.01879567476462,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
47.59217877094972,79.008687700781,78.1447806412761,80.04889148843036,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
47.74860335195531,79.02514302268351,78.14163381800957,80.07897533624624,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
47.90502793296089,79.04153642628268,78.13836216563928,80.10904845775775,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
48.06145251396648,79.05787201051619,78.13497432662034,80.13911209251037,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
48.21787709497207,79.07415387432184,78.1314789434078,80.16916748004958,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
48.374301675977655,79.09038611663725,78.12788465845672,80.19921585992084,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
48.53072625698324,79.10657283640037,78.12420011422219,80.22925847166964,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
48.687150837988824,79.12271813254885,78.12043395315929,80.25929655484147,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
48.84357541899441,79.13882610402041,78.11659481772307,80.28933134898179,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
49.0,79.1549008497529,78.11269135036862,80.31936409363608,ET_CO2,rSO2_Ch3,1,All,10000,slice_median,0
